InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
INV16467,P006,Notebook Cooler,9,2023-11-09 05:02:00,55.71,1952,France,501.39,2023-11
INV16468,P006,Notebook Cooler,4,2023-03-10 19:50:00,17.98,3885,Australia,71.92,2023-03
INV16469,P007,Smart LED Bulb,3,2023-08-19 06:38:00,30.85,9115,Sweden,92.55000000000001,2023-08
INV16470,P001,Wireless Mouse,1,2023-08-27 16:21:00,53.99,6011,United Kingdom,53.99,2023-08
INV16471,P002,USB-C Cable,5,2023-10-09 03:40:00,16.6,6168,Norway,83.0,2023-10
INV16472,P001,Wireless Mouse,1,2023-01-19 14:57:00,11.68,1910,United Kingdom,11.68,2023-01
INV16473,P008,Gaming Headset,4,2023-08-22 04:21:00,29.48,8225,Spain,117.92,2023-08
INV16474,P005,Laptop Stand,8,2023-07-26 02:47:00,28.18,7584,Spain,225.44,2023-07
INV16475,P010,Webcam HD,1,2023-07-21 04:35:00,14.94,2758,Sweden,14.94,2023-07
INV16476,P006,Notebook Cooler,10,2023-10-03 05:23:00,52.29,9579,Spain,522.9,2023-10
INV16477,P003,Bluetooth Speaker,2,2023-05-27 10:57:00,96.11,6736,Italy,192.22,2023-05
INV16478,P003,Bluetooth Speaker,9,2023-07-04 07:34:00,67.2,3869,Netherlands,604.8000000000001,2023-07
INV16479,P002,USB-C Cable,2,2023-03-05 01:12:00,96.82,1685,Spain,193.64,2023-03
INV16480,P006,Notebook Cooler,10,2023-08-07 14:55:00,86.68,1235,Italy,866.8000000000001,2023-08
INV16481,P003,Bluetooth Speaker,10,2023-07-25 20:18:00,10.99,3972,Netherlands,109.9,2023-07
INV16482,P010,Webcam HD,8,2023-01-27 11:17:00,74.23,4739,France,593.84,2023-01
INV16483,P004,Portable Charger,9,2023-11-22 23:23:00,69.54,8671,Australia,625.86,2023-11
INV16484,P007,Smart LED Bulb,1,2023-10-09 23:33:00,83.98,9578,Netherlands,83.98,2023-10
INV16485,P002,USB-C Cable,4,2023-08-14 13:08:00,6.59,4480,Norway,26.36,2023-08
INV16486,P009,Phone Holder,4,2023-12-02 18:55:00,32.24,4185,United Kingdom,128.96,2023-12
INV16487,P009,Phone Holder,2,2023-05-24 03:00:00,43.71,3639,Spain,87.42,2023-05
INV16488,P010,Webcam HD,8,2023-01-07 04:57:00,22.13,7256,Spain,177.04,2023-01
INV16489,P009,Phone Holder,3,2023-01-04 05:09:00,49.83,6705,Italy,149.49,2023-01
INV16490,P009,Phone Holder,2,2023-08-26 04:05:00,16.14,4657,Germany,32.28,2023-08
INV16491,P002,USB-C Cable,8,2023-10-30 03:58:00,10.37,8171,Norway,82.96,2023-10
INV16492,P007,Smart LED Bulb,8,2023-12-26 04:55:00,11.79,3237,Sweden,94.32,2023-12
INV16493,P009,Phone Holder,10,2023-04-09 03:20:00,77.51,4730,United Kingdom,775.1,2023-04
INV16494,P003,Bluetooth Speaker,9,2023-11-20 05:54:00,35.36,8173,Italy,318.24,2023-11
INV16495,P001,Wireless Mouse,6,2023-05-16 05:20:00,27.63,1211,Spain,165.78,2023-05
INV16496,P007,Smart LED Bulb,1,2023-10-03 07:16:00,46.6,9681,Norway,46.6,2023-10
INV16497,P002,USB-C Cable,10,2023-05-04 14:33:00,30.3,8735,France,303.0,2023-05
INV16498,P007,Smart LED Bulb,6,2023-09-06 17:57:00,76.31,8624,Germany,457.86,2023-09
INV16499,P004,Portable Charger,7,2023-07-25 04:52:00,59.74,7786,Norway,418.18,2023-07
INV16500,P005,Laptop Stand,6,2023-03-10 23:47:00,70.97,6065,Netherlands,425.82,2023-03
INV16501,P004,Portable Charger,8,2023-09-17 12:31:00,77.72,6823,Norway,621.76,2023-09
INV16502,P005,Laptop Stand,5,2023-04-17 11:19:00,98.39,6294,France,491.95,2023-04
INV16503,P007,Smart LED Bulb,10,2023-02-05 08:08:00,72.18,9529,Netherlands,721.8000000000001,2023-02
INV16504,P002,USB-C Cable,2,2023-03-23 17:08:00,34.89,8090,Norway,69.78,2023-03
INV16505,P004,Portable Charger,4,2023-09-08 17:24:00,12.08,8535,Australia,48.32,2023-09
INV16506,P005,Laptop Stand,7,2023-12-27 01:03:00,99.35,7033,United Kingdom,695.4499999999999,2023-12
INV16507,P007,Smart LED Bulb,9,2023-01-07 17:34:00,97.2,9922,Spain,874.8000000000001,2023-01
INV16508,P009,Phone Holder,4,2023-02-19 07:20:00,86.65,4659,Italy,346.6,2023-02
INV16509,P007,Smart LED Bulb,6,2023-02-14 01:52:00,21.86,8944,Netherlands,131.16,2023-02
INV16510,P009,Phone Holder,7,2023-02-07 14:08:00,28.62,5902,Netherlands,200.34,2023-02
INV16511,P007,Smart LED Bulb,4,2023-06-25 12:33:00,86.14,9855,France,344.56,2023-06
INV16512,P004,Portable Charger,5,2023-09-19 19:51:00,18.15,6259,Norway,90.75,2023-09
INV16513,P001,Wireless Mouse,6,2023-02-26 03:57:00,35.1,6525,Norway,210.60000000000002,2023-02
INV16514,P009,Phone Holder,3,2023-10-21 00:56:00,23.28,9911,United Kingdom,69.84,2023-10
INV16515,P004,Portable Charger,3,2023-07-16 03:07:00,99.56,3381,Norway,298.68,2023-07
INV16516,P002,USB-C Cable,7,2023-03-22 04:09:00,68.18,7384,France,477.26000000000005,2023-03
INV16517,P009,Phone Holder,7,2023-12-03 22:08:00,96.07,5111,Norway,672.49,2023-12
INV16518,P007,Smart LED Bulb,3,2023-06-06 23:52:00,65.1,1402,Spain,195.29999999999998,2023-06
INV16519,P009,Phone Holder,6,2023-07-23 05:47:00,49.61,8272,France,297.65999999999997,2023-07
INV16520,P007,Smart LED Bulb,9,2023-03-11 21:25:00,59.23,4100,Germany,533.0699999999999,2023-03
INV16521,P010,Webcam HD,3,2023-05-11 05:41:00,73.77,5596,Germany,221.31,2023-05
INV16522,P003,Bluetooth Speaker,4,2023-04-12 13:54:00,53.49,1015,Australia,213.96,2023-04
INV16523,P003,Bluetooth Speaker,6,2023-06-25 05:42:00,70.09,5107,Germany,420.54,2023-06
INV16524,P009,Phone Holder,6,2023-07-19 22:32:00,37.46,5558,Germany,224.76,2023-07
INV16525,P009,Phone Holder,10,2023-04-30 13:22:00,35.24,9680,Spain,352.40000000000003,2023-04
INV16526,P002,USB-C Cable,5,2023-01-03 14:55:00,9.86,4805,Netherlands,49.3,2023-01
INV16527,P007,Smart LED Bulb,4,2023-01-21 09:09:00,24.29,3597,Sweden,97.16,2023-01
INV16528,P003,Bluetooth Speaker,7,2023-12-12 18:29:00,23.12,5960,United Kingdom,161.84,2023-12
INV16529,P005,Laptop Stand,8,2023-10-04 22:16:00,39.23,2642,Australia,313.84,2023-10
INV16530,P009,Phone Holder,10,2023-11-14 23:38:00,67.15,2513,Spain,671.5,2023-11
INV16531,P003,Bluetooth Speaker,6,2023-02-13 11:01:00,54.83,3828,Sweden,328.98,2023-02
INV16532,P007,Smart LED Bulb,9,2023-08-17 10:48:00,41.66,4445,Italy,374.93999999999994,2023-08
INV16533,P008,Gaming Headset,7,2023-02-06 19:13:00,70.1,9582,Sweden,490.69999999999993,2023-02
INV16534,P003,Bluetooth Speaker,4,2023-01-15 18:30:00,59.78,6922,Sweden,239.12,2023-01
INV16535,P008,Gaming Headset,3,2023-07-30 19:01:00,42.53,4497,Australia,127.59,2023-07
INV16536,P004,Portable Charger,2,2023-10-16 19:32:00,24.22,1269,Sweden,48.44,2023-10
INV16537,P005,Laptop Stand,7,2023-01-31 11:54:00,14.8,3583,Australia,103.60000000000001,2023-01
INV16538,P003,Bluetooth Speaker,9,2023-01-11 09:35:00,27.38,4399,Australia,246.42,2023-01
INV16539,P005,Laptop Stand,10,2023-02-05 18:06:00,53.98,5652,Norway,539.8,2023-02
INV16540,P005,Laptop Stand,10,2023-02-28 18:57:00,65.01,8096,Spain,650.1,2023-02
INV16541,P005,Laptop Stand,4,2023-01-26 04:08:00,26.73,2556,United Kingdom,106.92,2023-01
INV16542,P002,USB-C Cable,7,2023-10-28 01:04:00,27.31,7149,Australia,191.17,2023-10
INV16543,P003,Bluetooth Speaker,3,2023-07-19 14:37:00,39.47,6212,Italy,118.41,2023-07
INV16544,P002,USB-C Cable,5,2023-01-02 22:29:00,55.68,6427,Norway,278.4,2023-01
INV16545,P010,Webcam HD,7,2023-04-21 20:59:00,20.47,6767,Germany,143.29,2023-04
INV16546,P002,USB-C Cable,1,2023-08-16 08:04:00,55.07,2307,United Kingdom,55.07,2023-08
INV16547,P007,Smart LED Bulb,7,2023-02-01 20:45:00,75.28,1985,France,526.96,2023-02
INV16548,P007,Smart LED Bulb,1,2023-08-04 16:22:00,44.79,1288,Germany,44.79,2023-08
INV16549,P008,Gaming Headset,5,2023-09-02 07:17:00,23.93,2735,Australia,119.65,2023-09
INV16550,P003,Bluetooth Speaker,5,2023-07-22 00:53:00,11.9,1391,Australia,59.5,2023-07
INV16551,P007,Smart LED Bulb,8,2023-07-29 15:14:00,35.35,8710,Spain,282.8,2023-07
INV16552,P003,Bluetooth Speaker,2,2023-11-10 12:49:00,38.17,3911,Italy,76.34,2023-11
INV16553,P003,Bluetooth Speaker,4,2023-05-23 00:36:00,37.92,5165,United Kingdom,151.68,2023-05
INV16554,P008,Gaming Headset,2,2023-02-19 06:38:00,66.01,1250,Norway,132.02,2023-02
INV16555,P003,Bluetooth Speaker,10,2023-09-30 23:11:00,7.28,4995,United Kingdom,72.8,2023-09
INV16556,P006,Notebook Cooler,1,2023-11-06 22:44:00,46.2,2544,Italy,46.2,2023-11
INV16557,P009,Phone Holder,6,2023-06-20 09:11:00,93.36,4263,Germany,560.16,2023-06
INV16558,P008,Gaming Headset,2,2023-07-05 11:37:00,48.23,6190,Netherlands,96.46,2023-07
INV16559,P005,Laptop Stand,2,2023-05-05 07:16:00,58.48,3717,Italy,116.96,2023-05
INV16560,P010,Webcam HD,3,2023-04-25 01:01:00,5.55,3947,Sweden,16.65,2023-04
INV16561,P009,Phone Holder,2,2023-09-17 14:57:00,79.68,3965,United Kingdom,159.36,2023-09
INV16562,P009,Phone Holder,10,2023-09-15 22:21:00,18.18,8216,Australia,181.8,2023-09
INV16563,P009,Phone Holder,1,2023-03-29 12:36:00,97.36,3587,Australia,97.36,2023-03
INV16564,P010,Webcam HD,7,2023-05-02 01:20:00,36.75,1745,Netherlands,257.25,2023-05
INV16565,P001,Wireless Mouse,8,2023-06-16 00:07:00,98.75,3226,Italy,790.0,2023-06
INV16566,P010,Webcam HD,2,2023-06-18 16:58:00,89.3,5838,Spain,178.6,2023-06
INV16567,P001,Wireless Mouse,4,2023-05-03 21:23:00,39.71,3758,Norway,158.84,2023-05
INV16568,P005,Laptop Stand,10,2023-10-17 09:38:00,82.34,4927,Sweden,823.4000000000001,2023-10
INV16569,P004,Portable Charger,9,2023-07-25 03:19:00,33.09,4800,Norway,297.81000000000006,2023-07
INV16570,P007,Smart LED Bulb,6,2023-07-07 01:29:00,25.0,5358,France,150.0,2023-07
INV16571,P009,Phone Holder,6,2023-01-14 22:48:00,23.15,1430,Sweden,138.89999999999998,2023-01
INV16572,P007,Smart LED Bulb,5,2023-03-11 22:13:00,32.31,7741,Spain,161.55,2023-03
INV16573,P003,Bluetooth Speaker,10,2023-02-04 02:01:00,53.96,1333,Netherlands,539.6,2023-02
INV16574,P001,Wireless Mouse,5,2023-12-27 20:50:00,67.78,6481,United Kingdom,338.9,2023-12
INV16575,P006,Notebook Cooler,2,2023-04-02 05:01:00,91.57,8645,Norway,183.14,2023-04
INV16576,P003,Bluetooth Speaker,2,2023-02-13 05:17:00,63.36,8918,Italy,126.72,2023-02
INV16577,P005,Laptop Stand,5,2023-12-09 14:56:00,59.38,4792,Germany,296.90000000000003,2023-12
INV16578,P002,USB-C Cable,8,2023-04-01 22:20:00,51.02,5119,United Kingdom,408.16,2023-04
INV16579,P001,Wireless Mouse,4,2023-07-06 13:25:00,38.87,9648,Sweden,155.48,2023-07
INV16580,P005,Laptop Stand,9,2023-10-16 10:50:00,36.31,8975,Spain,326.79,2023-10
INV16581,P008,Gaming Headset,5,2023-07-22 12:47:00,61.89,7633,Australia,309.45,2023-07
INV16582,P001,Wireless Mouse,8,2023-04-09 09:03:00,25.82,7200,United Kingdom,206.56,2023-04
INV16583,P005,Laptop Stand,8,2023-07-11 17:47:00,14.84,1109,Sweden,118.72,2023-07
INV16584,P002,USB-C Cable,9,2023-01-02 03:28:00,23.33,9466,Spain,209.96999999999997,2023-01
INV16585,P009,Phone Holder,3,2023-09-16 22:23:00,84.82,3175,Sweden,254.45999999999998,2023-09
INV16586,P010,Webcam HD,5,2023-01-04 10:57:00,34.08,5047,Netherlands,170.39999999999998,2023-01
INV16587,P002,USB-C Cable,7,2023-01-14 06:19:00,17.99,6383,Norway,125.92999999999999,2023-01
INV16588,P008,Gaming Headset,6,2023-04-07 09:50:00,70.54,8054,Australia,423.24,2023-04
INV16589,P009,Phone Holder,5,2023-02-07 08:52:00,25.62,2616,Australia,128.1,2023-02
INV16590,P004,Portable Charger,7,2023-12-09 03:45:00,54.71,8535,Netherlands,382.97,2023-12
INV16591,P003,Bluetooth Speaker,5,2023-02-18 19:53:00,28.61,4999,Norway,143.05,2023-02
INV16592,P007,Smart LED Bulb,5,2023-04-25 03:05:00,62.93,9440,Spain,314.65,2023-04
INV16593,P010,Webcam HD,4,2023-01-09 07:38:00,24.87,6863,Spain,99.48,2023-01
INV16594,P010,Webcam HD,6,2023-04-09 18:38:00,75.35,7506,United Kingdom,452.09999999999997,2023-04
INV16595,P009,Phone Holder,9,2023-09-09 17:59:00,22.88,8667,Spain,205.92,2023-09
INV16596,P005,Laptop Stand,1,2023-03-09 17:09:00,12.99,9009,Italy,12.99,2023-03
INV16597,P008,Gaming Headset,6,2023-07-18 07:23:00,74.11,4304,Norway,444.65999999999997,2023-07
INV16598,P008,Gaming Headset,1,2023-07-20 14:00:00,77.28,1652,Australia,77.28,2023-07
INV16599,P008,Gaming Headset,9,2023-02-19 09:48:00,62.3,6973,Australia,560.6999999999999,2023-02
INV16600,P006,Notebook Cooler,10,2023-12-15 23:56:00,94.85,4817,Australia,948.5,2023-12
INV16601,P002,USB-C Cable,1,2023-05-27 01:13:00,78.46,5109,United Kingdom,78.46,2023-05
INV16602,P006,Notebook Cooler,8,2023-05-30 17:00:00,91.31,7577,Sweden,730.48,2023-05
INV16603,P010,Webcam HD,2,2023-02-07 06:24:00,54.29,1330,Italy,108.58,2023-02
INV16604,P002,USB-C Cable,8,2023-08-17 11:33:00,45.78,5553,Spain,366.24,2023-08
INV16605,P001,Wireless Mouse,8,2023-04-28 15:14:00,81.49,9238,Sweden,651.92,2023-04
INV16606,P008,Gaming Headset,8,2023-02-19 18:34:00,69.36,7952,Germany,554.88,2023-02
INV16607,P007,Smart LED Bulb,6,2023-12-03 20:24:00,22.2,7720,Spain,133.2,2023-12
INV16608,P005,Laptop Stand,2,2023-03-28 10:41:00,8.04,9815,Netherlands,16.08,2023-03
INV16609,P008,Gaming Headset,9,2023-11-02 12:40:00,47.68,2808,France,429.12,2023-11
INV16610,P007,Smart LED Bulb,6,2023-12-14 09:14:00,70.95,9998,Germany,425.70000000000005,2023-12
INV16611,P009,Phone Holder,3,2023-03-27 16:24:00,20.79,9037,Sweden,62.37,2023-03
INV16612,P010,Webcam HD,9,2023-09-25 06:20:00,91.62,3696,Italy,824.58,2023-09
INV16613,P010,Webcam HD,10,2023-02-16 14:09:00,64.33,7624,United Kingdom,643.3,2023-02
INV16614,P009,Phone Holder,5,2023-03-14 18:14:00,73.31,6696,Sweden,366.55,2023-03
INV16615,P006,Notebook Cooler,6,2023-05-21 18:10:00,49.19,4717,United Kingdom,295.14,2023-05
INV16616,P005,Laptop Stand,4,2023-11-28 20:30:00,90.42,4329,Germany,361.68,2023-11
INV16617,P009,Phone Holder,6,2023-09-26 06:25:00,58.72,9094,United Kingdom,352.32,2023-09
INV16618,P008,Gaming Headset,2,2023-11-13 21:47:00,76.38,5185,Italy,152.76,2023-11
INV16619,P009,Phone Holder,2,2023-07-17 07:46:00,76.22,1037,United Kingdom,152.44,2023-07
INV16620,P001,Wireless Mouse,5,2023-01-27 08:48:00,79.51,7055,Australia,397.55,2023-01
INV16621,P001,Wireless Mouse,3,2023-06-23 15:04:00,78.55,3015,United Kingdom,235.64999999999998,2023-06
INV16622,P007,Smart LED Bulb,5,2023-01-30 09:10:00,47.23,8967,France,236.14999999999998,2023-01
INV16623,P010,Webcam HD,7,2023-04-28 11:25:00,21.76,9246,Netherlands,152.32000000000002,2023-04
INV16624,P005,Laptop Stand,3,2023-11-27 04:39:00,92.77,5380,Italy,278.31,2023-11
INV16625,P010,Webcam HD,8,2023-04-19 15:29:00,90.13,7141,Germany,721.04,2023-04
INV16626,P010,Webcam HD,8,2023-05-22 22:13:00,82.18,7682,Netherlands,657.44,2023-05
INV16627,P005,Laptop Stand,8,2023-09-24 16:14:00,53.33,8560,Sweden,426.64,2023-09
INV16628,P004,Portable Charger,8,2023-02-18 17:37:00,91.47,6285,Spain,731.76,2023-02
INV16629,P010,Webcam HD,3,2023-09-16 05:11:00,66.52,1903,Australia,199.56,2023-09
INV16630,P008,Gaming Headset,8,2023-03-29 15:39:00,58.03,4195,Australia,464.24,2023-03
INV16631,P001,Wireless Mouse,2,2023-12-13 05:20:00,32.5,4676,United Kingdom,65.0,2023-12
INV16632,P005,Laptop Stand,1,2023-04-25 21:50:00,38.27,1964,United Kingdom,38.27,2023-04
INV16633,P005,Laptop Stand,2,2023-05-27 08:20:00,90.54,7701,Australia,181.08,2023-05
INV16634,P008,Gaming Headset,8,2023-09-14 09:47:00,19.03,1009,Norway,152.24,2023-09
INV16635,P002,USB-C Cable,3,2023-11-23 03:16:00,59.69,8679,Germany,179.07,2023-11
INV16636,P008,Gaming Headset,7,2023-06-05 02:17:00,75.42,6337,United Kingdom,527.94,2023-06
INV16637,P007,Smart LED Bulb,5,2023-05-10 22:36:00,99.96,8512,France,499.79999999999995,2023-05
INV16638,P010,Webcam HD,10,2023-01-18 02:56:00,70.32,4451,Sweden,703.1999999999999,2023-01
INV16639,P009,Phone Holder,2,2023-12-21 16:21:00,91.3,7671,Norway,182.6,2023-12
INV16640,P007,Smart LED Bulb,3,2023-05-03 07:08:00,85.58,8182,United Kingdom,256.74,2023-05
INV16641,P003,Bluetooth Speaker,6,2023-08-16 04:47:00,28.42,2177,Australia,170.52,2023-08
INV16642,P004,Portable Charger,10,2023-02-18 14:27:00,35.26,6062,Australia,352.59999999999997,2023-02
INV16643,P005,Laptop Stand,8,2023-04-02 19:56:00,36.87,1887,Italy,294.96,2023-04
INV16644,P007,Smart LED Bulb,8,2023-04-25 17:49:00,98.2,1734,Spain,785.6,2023-04
INV16645,P007,Smart LED Bulb,10,2023-01-16 14:44:00,42.12,2761,Netherlands,421.2,2023-01
INV16646,P006,Notebook Cooler,1,2023-05-15 13:19:00,42.32,2059,Spain,42.32,2023-05
INV16647,P005,Laptop Stand,1,2023-12-10 03:56:00,26.51,3212,France,26.51,2023-12
INV16648,P001,Wireless Mouse,7,2023-10-07 12:45:00,46.71,7651,Netherlands,326.97,2023-10
INV16649,P005,Laptop Stand,1,2023-08-25 03:56:00,27.26,3928,Italy,27.26,2023-08
INV16650,P003,Bluetooth Speaker,2,2023-10-27 22:00:00,97.89,5547,Spain,195.78,2023-10
INV16651,P006,Notebook Cooler,4,2023-05-02 08:40:00,94.78,9201,Australia,379.12,2023-05
INV16652,P002,USB-C Cable,8,2023-01-09 18:10:00,39.74,2110,Spain,317.92,2023-01
INV16653,P009,Phone Holder,1,2023-08-31 10:23:00,48.04,4060,Germany,48.04,2023-08
INV16654,P004,Portable Charger,7,2023-11-20 00:09:00,86.44,7305,Italy,605.0799999999999,2023-11
INV16655,P006,Notebook Cooler,6,2023-09-29 02:14:00,17.67,2805,Netherlands,106.02000000000001,2023-09
INV16656,P002,USB-C Cable,1,2023-11-17 17:43:00,6.06,6698,Netherlands,6.06,2023-11
INV16657,P008,Gaming Headset,1,2023-09-23 04:20:00,96.58,3563,Netherlands,96.58,2023-09
INV16658,P001,Wireless Mouse,9,2023-10-18 03:54:00,55.5,5373,Italy,499.5,2023-10
INV16659,P002,USB-C Cable,3,2023-05-20 01:07:00,37.65,9948,Australia,112.94999999999999,2023-05
INV16660,P003,Bluetooth Speaker,6,2023-10-17 04:37:00,61.69,7539,Spain,370.14,2023-10
INV16661,P006,Notebook Cooler,7,2023-01-19 04:07:00,8.32,4065,Netherlands,58.24,2023-01
INV16662,P006,Notebook Cooler,2,2023-09-24 15:53:00,13.3,8319,Netherlands,26.6,2023-09
INV16663,P002,USB-C Cable,10,2023-05-27 04:28:00,50.09,9535,Italy,500.90000000000003,2023-05
INV16664,P010,Webcam HD,6,2023-06-08 15:43:00,11.36,3828,Norway,68.16,2023-06
INV16665,P004,Portable Charger,5,2023-07-02 21:39:00,81.69,6476,Sweden,408.45,2023-07
INV16666,P001,Wireless Mouse,2,2023-12-25 15:17:00,45.2,3613,Germany,90.4,2023-12
INV16667,P004,Portable Charger,5,2023-10-31 13:27:00,77.51,7499,Italy,387.55,2023-10
INV16668,P007,Smart LED Bulb,2,2023-08-21 21:40:00,19.13,8070,Netherlands,38.26,2023-08
INV16669,P004,Portable Charger,3,2023-04-13 18:33:00,17.11,5287,Norway,51.33,2023-04
INV16670,P001,Wireless Mouse,9,2023-03-11 00:24:00,98.12,1039,Germany,883.08,2023-03
INV16671,P005,Laptop Stand,9,2023-03-20 17:53:00,20.94,8253,Germany,188.46,2023-03
INV16672,P010,Webcam HD,9,2023-07-18 09:45:00,9.14,5113,Spain,82.26,2023-07
INV16673,P008,Gaming Headset,5,2023-03-28 22:25:00,81.9,7583,Sweden,409.5,2023-03
INV16674,P002,USB-C Cable,8,2023-07-01 20:30:00,5.79,1232,Sweden,46.32,2023-07
INV16675,P001,Wireless Mouse,6,2023-01-09 16:17:00,36.32,9320,United Kingdom,217.92000000000002,2023-01
INV16676,P009,Phone Holder,2,2023-07-14 23:37:00,6.53,4549,Italy,13.06,2023-07
INV16677,P001,Wireless Mouse,6,2023-01-25 06:30:00,57.52,2840,United Kingdom,345.12,2023-01
INV16678,P006,Notebook Cooler,7,2023-06-11 04:28:00,37.42,9490,Australia,261.94,2023-06
INV16679,P010,Webcam HD,10,2023-01-28 16:44:00,65.3,2731,Spain,653.0,2023-01
INV16680,P002,USB-C Cable,2,2023-10-27 05:33:00,71.66,5971,Australia,143.32,2023-10
INV16681,P001,Wireless Mouse,3,2023-02-24 16:13:00,20.27,5761,Australia,60.81,2023-02
INV16682,P008,Gaming Headset,7,2023-07-08 01:44:00,18.7,2880,France,130.9,2023-07
INV16683,P006,Notebook Cooler,10,2023-05-19 11:02:00,42.67,3600,United Kingdom,426.70000000000005,2023-05
INV16684,P008,Gaming Headset,5,2023-07-11 20:17:00,60.55,6259,Germany,302.75,2023-07
INV16685,P003,Bluetooth Speaker,7,2023-01-04 06:38:00,86.89,3435,United Kingdom,608.23,2023-01
INV16686,P004,Portable Charger,4,2023-02-27 13:14:00,73.78,5255,Australia,295.12,2023-02
INV16687,P006,Notebook Cooler,7,2023-09-15 17:45:00,52.07,2965,Australia,364.49,2023-09
INV16688,P007,Smart LED Bulb,6,2023-12-24 12:17:00,85.81,9393,Germany,514.86,2023-12
INV16689,P004,Portable Charger,1,2023-07-27 19:53:00,98.1,6658,United Kingdom,98.1,2023-07
INV16690,P005,Laptop Stand,4,2023-10-16 10:13:00,32.62,2645,Australia,130.48,2023-10
INV16691,P005,Laptop Stand,6,2023-01-29 17:41:00,55.19,3362,Netherlands,331.14,2023-01
INV16692,P004,Portable Charger,3,2023-04-03 12:51:00,85.47,1376,Norway,256.40999999999997,2023-04
INV16693,P003,Bluetooth Speaker,5,2023-12-23 05:20:00,41.63,2540,France,208.15,2023-12
INV16694,P007,Smart LED Bulb,2,2023-06-08 10:18:00,68.6,6964,Netherlands,137.2,2023-06
INV16695,P008,Gaming Headset,5,2023-08-22 10:48:00,56.69,2942,Sweden,283.45,2023-08
INV16696,P001,Wireless Mouse,6,2023-05-26 16:36:00,59.78,6116,United Kingdom,358.68,2023-05
INV16697,P009,Phone Holder,4,2023-09-26 16:37:00,30.77,5575,France,123.08,2023-09
INV16698,P008,Gaming Headset,9,2023-09-14 22:51:00,58.64,9354,Germany,527.76,2023-09
INV16699,P010,Webcam HD,3,2023-01-12 01:14:00,46.17,7276,Netherlands,138.51,2023-01
INV16700,P007,Smart LED Bulb,10,2023-05-23 19:52:00,21.89,7795,France,218.9,2023-05
INV16701,P008,Gaming Headset,7,2023-04-29 20:41:00,18.19,7788,Sweden,127.33000000000001,2023-04
INV16702,P004,Portable Charger,2,2023-05-07 17:10:00,49.65,4779,Italy,99.3,2023-05
INV16703,P002,USB-C Cable,9,2023-05-30 21:40:00,63.24,6642,Netherlands,569.16,2023-05
INV16704,P008,Gaming Headset,9,2023-01-24 19:45:00,20.29,3198,Sweden,182.60999999999999,2023-01
INV16705,P001,Wireless Mouse,2,2023-11-27 20:20:00,52.23,1438,Australia,104.46,2023-11
INV16706,P003,Bluetooth Speaker,10,2023-08-04 16:28:00,39.47,1290,France,394.7,2023-08
INV16707,P007,Smart LED Bulb,10,2023-07-28 10:49:00,30.41,4657,Netherlands,304.1,2023-07
INV16708,P004,Portable Charger,5,2023-03-11 12:40:00,99.43,5618,Spain,497.15000000000003,2023-03
INV16709,P010,Webcam HD,2,2023-01-23 07:39:00,75.58,4051,Spain,151.16,2023-01
INV16710,P002,USB-C Cable,9,2023-11-10 23:28:00,84.61,7995,Norway,761.49,2023-11
INV16711,P010,Webcam HD,1,2023-11-06 03:33:00,45.09,8968,Italy,45.09,2023-11
INV16712,P008,Gaming Headset,8,2023-04-09 20:17:00,76.36,2598,Germany,610.88,2023-04
INV16713,P001,Wireless Mouse,5,2023-01-02 02:51:00,57.37,9344,Italy,286.84999999999997,2023-01
INV16714,P004,Portable Charger,8,2023-05-07 06:40:00,42.46,2391,Sweden,339.68,2023-05
INV16715,P008,Gaming Headset,8,2023-12-13 09:04:00,79.66,6665,Spain,637.28,2023-12
INV16716,P004,Portable Charger,5,2023-04-14 17:47:00,17.66,4469,Spain,88.3,2023-04
INV16717,P010,Webcam HD,3,2023-04-08 12:38:00,30.05,6899,Norway,90.15,2023-04
INV16718,P008,Gaming Headset,8,2023-05-13 03:12:00,48.32,5132,Netherlands,386.56,2023-05
INV16719,P008,Gaming Headset,6,2023-02-04 21:08:00,20.66,2747,Sweden,123.96000000000001,2023-02
INV16720,P009,Phone Holder,6,2023-05-16 22:50:00,13.86,5619,Sweden,83.16,2023-05
